country,year,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,co2
0,2001,0.037,1.8745,0.007,0.0,0.07,0.003,0.022,0.001,0.209,0.01,0.491,0.023,3.073,0.068,5.32,0.04,0.072,0.171,61.3095,4.268,0.315,72.478,1.975,11.92,5.956,14.107,38.519,44.173500000000004,10.79,0.0,0.0,0.0,0.01,0.0,0.0,1.55,0.01,0.01,0.0,0.05,0.01,0.01,1.105,13.61,0.63,13.49,0.624,9.36,0.433,3.22,0.149,21606992.0,11021273088.0,4.664,215.86,0.423,0.798
0,2002,0.046,1.8745,0.011,0.0,0.055,0.002,2.396,0.064,0.546,0.024,0.44,0.02,3.073,0.068,31.79,0.254,0.056,0.238,61.3095,4.268,0.315,73.529,1.986,11.975,54.593,14.653,38.958,44.173500000000004,10.79,0.0,0.0,0.0,0.79,0.01,0.0,1.55,0.01,0.01,0.0,0.62,0.01,0.01,1.105,16.21,0.717,16.09,0.712,11.19,0.495,3.7,0.164,22600774.0,18804871168.0,4.428,195.93,0.235,1.052
0,2003,0.05,1.8745,0.01,0.0,0.092,0.004,2.396,0.064,0.465,0.02,0.619,0.026,3.073,0.068,12.77,0.134,0.056,0.228,61.3095,4.268,0.315,74.715,1.996,12.067,54.593,15.118,39.577,44.173500000000004,10.79,0.0,0.0,0.0,0.79,0.01,0.01,1.55,0.01,0.01,0.0,0.62,0.01,0.01,1.105,16.9,0.714,16.78,0.709,11.48,0.485,3.84,0.162,23680871.0,21074343936.0,5.208,219.91,0.247,1.186
0,2004,0.036,1.8745,0.01,0.0,0.092,0.004,2.396,0.064,0.227,0.009,0.561,0.023,3.073,0.068,-25.02,-0.297,0.04,0.185,61.3095,4.268,0.315,75.604,2.006,12.159,54.593,15.346,40.138,44.173500000000004,10.79,0.0,0.0,0.0,0.79,0.0,0.01,1.55,0.01,0.01,0.0,0.62,0.01,0.01,1.105,16.64,0.673,16.52,0.668,11.46,0.463,3.81,0.154,24726689.0,22332571648.0,4.81,194.542,0.215,0.889
0,2005,0.051,1.8745,0.006,0.0,0.106,0.004,2.396,0.064,0.33,0.013,0.861,0.034,3.073,0.068,46.57,0.414,0.051,0.212,61.3095,4.268,0.315,76.908,2.012,12.265,54.593,15.675,40.999,44.173500000000004,10.79,0.0,0.0,0.0,0.79,0.01,0.01,1.55,0.01,0.01,0.0,0.62,0.01,0.01,1.105,17.52,0.683,17.4,0.678,11.67,0.455,3.97,0.155,25654274.0,25397688320.0,6.153,239.855,0.242,1.303
0,2006,0.062,1.8745,0.012,0.0,0.161,0.006,2.396,0.064,0.329,0.012,1.133,0.043,3.073,0.068,25.48,0.332,0.057,0.211,61.3095,4.268,0.315,78.543,2.024,12.426,54.593,16.004,42.132,44.173500000000004,10.79,0.01,0.0,0.0,0.79,0.01,0.01,1.55,0.01,0.01,0.0,0.62,0.01,0.01,1.105,21.16,0.801,21.04,0.796,14.89,0.563,4.06,0.154,26433058.0,28704401408.0,7.745,293.018,0.27,1.635
0,2007,0.084,1.8745,0.012,0.0,0.749,0.028,2.396,0.064,0.308,0.011,1.2,0.044,3.073,0.068,38.72,0.633,0.066,0.226,61.3095,4.268,0.315,80.812,2.036,13.174,54.593,16.313,43.332,44.173500000000004,10.79,0.01,0.0,0.01,0.79,0.01,0.01,1.55,0.01,0.01,0.0,0.62,0.01,0.01,1.105,25.0,0.922,24.88,0.918,18.1,0.668,4.25,0.157,27100542.0,34507530240.0,10.039,370.438,0.291,2.269
0,2008,0.152,1.8745,0.015,0.0,1.077,0.039,2.396,0.064,0.297,0.011,2.81,0.101,3.073,0.068,85.12,1.931,0.115,0.245,61.3095,4.268,0.315,85.011,2.051,14.252,54.593,16.609,46.143,44.173500000000004,10.79,0.01,0.0,0.01,0.79,0.01,0.03,1.55,0.01,0.01,0.0,0.62,0.01,0.01,1.105,31.66,1.142,31.54,1.138,22.17,0.8,4.79,0.173,27722281.0,36561043456.0,17.152,618.723,0.469,4.2
0,2009,0.237,1.8745,0.013,0.0,1.513,0.053,2.396,0.064,0.271,0.01,4.943,0.174,3.073,0.068,60.49,2.54,0.152,0.241,61.3095,4.268,0.315,91.751,2.064,15.765,54.593,16.881,51.085,44.173500000000004,10.79,0.02,0.0,0.01,0.79,0.0,0.04,1.55,0.01,0.01,0.0,0.62,0.01,0.01,1.105,37.08,1.306,36.96,1.302,25.43,0.896,5.32,0.187,28394806.0,44358721536.0,27.944,984.123,0.63,6.74
0,2010,0.288,1.8745,0.015,0.0,2.246,0.077,2.396,0.064,0.271,0.009,5.866,0.201,3.073,0.068,24.6,1.658,0.177,0.242,61.3095,4.268,0.315,100.149,2.079,18.011,54.593,17.152,56.952,44.173500000000004,10.79,0.03,0.0,0.02,0.79,0.0,0.05,1.55,0.01,0.01,0.0,0.62,0.01,0.01,1.105,45.03,1.543,44.91,1.539,30.01,1.028,5.99,0.205,29185511.0,47399424000.0,34.74,1190.324,0.733,8.398
0,2011,0.402,1.8745,0.015,0.0,4.181,0.139,2.396,0.064,0.308,0.01,7.603,0.252,3.073,0.068,44.15,3.708,0.227,0.256,61.3095,4.268,0.315,112.255,2.093,22.192,54.593,17.459,64.554,44.173500000000004,10.79,0.04,0.0,0.03,0.79,0.0,0.07,1.55,0.01,0.01,0.0,0.62,0.01,0.01,1.105,58.41,1.939,58.65,1.947,39.48,1.311,6.61,0.219,30117411.0,53326336000.0,47.199,1567.178,0.885,12.106
0,2012,0.328,1.8745,0.029,0.001,3.125,0.1,2.396,0.064,0.308,0.01,6.756,0.217,3.073,0.068,-15.59,-1.887,0.173,0.236,61.3095,4.268,0.315,122.473,2.122,25.317,54.593,17.767,71.311,44.173500000000004,10.79,0.03,0.0,0.02,0.79,0.0,0.06,1.55,0.01,0.01,0.0,0.62,0.01,0.01,1.105,66.5,2.134,66.75,2.142,48.78,1.565,7.16,0.23,31161378.0,59166900224.0,43.26,1388.242,0.731,10.219
0,2013,0.262,1.8745,0.036,0.001,3.327,0.103,2.396,0.064,0.297,0.009,4.782,0.148,3.073,0.068,-17.4,-1.778,0.134,0.231,61.3095,4.268,0.315,130.914,2.158,28.644,54.593,18.064,76.092,44.173500000000004,10.79,0.02,0.0,0.02,0.79,0.0,0.04,1.55,0.01,0.01,0.0,0.62,0.01,0.01,1.105,74.55,2.31,74.8,2.318,58.13,1.801,7.72,0.239,32269592.0,62993698816.0,36.489,1130.743,0.579,8.441
0,2014,0.233,1.8745,0.029,0.001,3.704,0.111,2.396,0.064,0.271,0.008,3.77,0.113,3.073,0.068,-7.9,-0.666,0.121,0.232,61.3095,4.268,0.315,138.688,2.186,32.348,54.593,18.335,79.863,44.173500000000004,10.79,0.02,0.0,0.02,0.79,0.0,0.03,1.55,0.01,0.01,0.0,0.62,0.01,0.02,1.105,84.37,2.528,84.62,2.536,67.77,2.031,8.55,0.256,33370803.0,64346107904.0,33.502,1003.933,0.521,7.774
0,2015,0.23,1.8745,0.041,0.001,2.843,0.083,2.396,0.064,0.282,0.008,4.738,0.138,3.073,0.068,1.67,0.13,0.126,0.214,61.3095,4.268,0.315,146.593,2.228,35.191,54.593,18.617,84.6,44.173500000000004,10.79,0.02,0.0,0.02,0.79,0.0,0.04,1.55,0.01,0.01,0.0,0.62,0.01,0.02,1.105,93.48,2.716,93.73,2.724,76.59,2.226,8.59,0.25,34413603.0,62783393792.0,37.012,1075.505,0.59,7.904
0,2016,0.191,1.8745,0.076,0.002,2.878,0.081,2.396,0.064,0.319,0.009,3.472,0.098,3.073,0.068,-14.67,-1.16,0.105,0.196,61.3095,4.268,0.315,153.337,2.304,38.07,54.593,18.936,88.072,44.173500000000004,10.79,0.02,0.01,0.02,0.79,0.0,0.03,1.55,0.01,0.01,0.01,0.62,0.01,0.02,1.105,95.53,2.7,95.37,2.695,78.15,2.209,9.12,0.258,35383028.0,64297426944.0,34.458,973.857,0.536,6.745
0,2017,0.189,1.8745,0.045,0.001,3.448,0.095,2.396,0.064,0.3,0.008,3.067,0.084,3.073,0.068,1.71,0.115,0.1,0.187,61.3095,4.268,0.315,160.197,2.349,41.518,54.593,19.236,91.138,44.173500000000004,10.79,0.02,0.0,0.02,0.79,0.0,0.03,1.55,0.01,0.01,0.01,0.62,0.01,0.02,1.105,97.45,2.685,97.3,2.681,79.61,2.193,9.45,0.26,36296111.0,68752801792.0,36.617,1008.832,0.533,6.86
0,2018,0.224,1.8745,0.057,0.002,3.849,0.104,2.396,0.064,0.293,0.008,4.146,0.112,3.073,0.068,21.65,1.485,0.124,0.199,61.3095,4.268,0.315,168.542,2.405,45.366,54.593,19.53,95.284,44.173500000000004,10.79,0.02,0.0,0.03,0.79,0.0,0.03,1.55,0.01,0.01,0.01,0.62,0.01,0.02,1.105,99.08,2.665,98.92,2.661,81.51,2.193,8.96,0.241,37171922.0,67594969088.0,41.989,1129.595,0.621,8.345
0,2019,0.319,1.8745,0.038,0.001,7.531,0.198,2.396,0.064,0.306,0.008,4.272,0.112,3.073,0.068,45.56,3.802,0.285,0.338,61.3095,4.268,0.315,180.688,2.444,52.897,54.593,19.835,99.556,44.173500000000004,10.79,0.03,0.0,0.05,0.79,0.0,0.03,1.55,0.01,0.01,0.01,0.62,0.01,0.02,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,38041757.0,30446778368.0,35.974,945.645,1.309,12.147
0,2020,0.312,1.8745,0.061,0.002,7.508,0.193,2.396,0.064,0.314,0.008,4.277,0.11,3.073,0.068,0.11,0.014,0.285,0.216,61.3095,4.268,0.315,192.849,2.504,60.405,54.593,20.15,103.833,44.173500000000004,10.79,0.03,0.0,0.05,0.79,0.0,0.04,1.55,0.01,0.01,0.01,0.62,0.01,0.02,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,38928341.0,30446778368.0,54.352,12983.272,1.309,12.16
1,2001,1.064,-275.648,32.908,0.04,371.98,0.448,58.049,0.07,120.126,0.145,301.105,0.362,3.073,0.068,-0.27,-2.394,0.386,0.261,608.52,0.733,0.266,24524.322,727.934,12124.185,1632.746,1761.288,8278.169,44.173500000000004,-31.18,3.47,4.4,4.1,21.36,2.51,2.9,1.55,2.29,3.82,2.27,15.03,1.4,2.2,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,830902539.0,30446778368.0,3305.583,3978.305,1.309,884.168
1,2002,1.049,-292.434,35.231,0.041,361.119,0.424,71.508,0.084,134.359,0.158,290.358,0.341,3.073,0.068,0.95,8.406,0.364,0.259,600.14,0.705,0.245,25416.897,763.165,12485.304,1704.254,1895.646,8568.528,44.173500000000004,-32.76,3.43,4.47,3.82,24.92,2.73,2.8,1.55,2.32,3.84,2.3,15.29,1.45,2.22,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,851298437.0,30446778368.0,3346.388,3930.922,1.309,892.575
1,2003,1.109,-298.849,35.508,0.041,390.893,0.448,66.519,0.076,145.785,0.167,328.515,0.377,3.073,0.068,8.36,74.645,0.369,0.268,668.371,0.767,0.255,26384.116,798.673,12876.197,1770.773,2041.431,8897.043,44.173500000000004,-30.9,3.53,4.19,3.81,23.07,2.86,3.08,1.55,2.35,3.86,2.32,15.48,1.5,2.24,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,872248336.0,30446778368.0,3505.433,4018.848,1.309,967.22
1,2004,1.16,-320.442,38.17,0.043,417.515,0.467,76.777,0.086,152.691,0.171,351.532,0.394,3.073,0.068,7.18,69.466,0.367,0.273,716.243,0.802,0.254,27420.802,836.843,13293.712,1847.55,2194.122,9248.575,44.173500000000004,-30.91,3.62,4.21,3.83,24.67,2.9,3.19,1.55,2.38,3.87,2.35,15.73,1.55,2.27,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,893842786.0,30446778368.0,3742.319,4186.776,1.309,1036.686
1,2005,1.155,-320.873,41.9,0.046,412.792,0.451,75.649,0.083,183.64,0.2,343.361,0.375,3.073,0.068,1.99,20.656,0.347,0.271,736.469,0.804,0.242,28478.144,878.743,13706.504,1923.198,2377.762,9591.936,44.173500000000004,-30.35,3.57,4.36,3.57,22.78,3.4,3.09,1.55,2.41,3.89,2.38,15.92,1.62,2.29,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,916154285.0,30446778368.0,3776.688,4122.327,1.309,1057.342
1,2006,1.161,-329.516,45.788,0.049,419.148,0.446,73.553,0.078,179.347,0.191,372.359,0.397,3.073,0.068,3.11,32.853,0.331,0.276,760.679,0.81,0.231,29568.339,924.531,14125.652,1996.751,2557.109,9964.295,44.173500000000004,-30.23,3.56,4.37,3.43,22.06,3.25,3.32,1.55,2.44,3.92,2.4,16.09,1.68,2.32,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,939210049.0,30446778368.0,3841.072,4089.683,1.309,1090.195
1,2007,1.176,-332.263,48.967,0.051,430.406,0.447,76.349,0.079,192.326,0.2,384.245,0.399,3.073,0.068,3.86,42.098,0.317,0.279,800.03,0.831,0.224,30700.632,973.499,14556.058,2073.1,2749.435,10348.54,44.173500000000004,-29.34,3.6,4.36,3.36,21.91,3.37,3.42,1.55,2.47,3.94,2.42,16.25,1.74,2.34,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,963021837.0,30446778368.0,3983.378,4136.332,1.309,1132.293
1,2008,1.197,-347.099,51.222,0.052,454.72,0.461,72.03,0.073,195.084,0.198,408.335,0.414,3.073,0.068,4.34,49.098,0.306,0.272,834.292,0.845,0.216,31882.023,1024.721,15010.778,2145.13,2944.519,10756.874,44.173500000000004,-29.38,3.68,4.5,3.44,19.87,3.32,3.65,1.55,2.5,3.96,2.44,16.35,1.8,2.38,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,987623519.0,30446778368.0,4224.608,4277.549,1.309,1181.391
1,2009,1.176,-338.596,57.625,0.057,443.29,0.438,60.76,0.06,191.718,0.189,437.642,0.432,3.073,0.068,0.82,9.644,0.291,0.274,852.44,0.842,0.208,33073.058,1082.346,15454.068,2205.89,3136.237,11194.517,44.173500000000004,-28.43,3.77,4.92,3.39,16.53,3.33,3.98,1.55,2.53,4.0,2.46,16.35,1.85,2.41,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,1013045724.0,30446778368.0,4301.272,4245.882,1.309,1191.035
1,2010,1.172,-356.829,59.085,0.057,441.757,0.425,64.329,0.062,201.912,0.194,450.94,0.434,3.073,0.068,2.27,26.988,0.274,0.268,861.195,0.829,0.194,34291.081,1141.431,15895.825,2270.22,3338.149,11645.457,44.173500000000004,-29.3,3.65,4.74,3.16,17.52,3.25,3.99,1.55,2.56,4.03,2.48,16.38,1.9,2.45,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,1039304030.0,30446778368.0,4442.376,4274.376,1.309,1218.023
1,2011,1.181,-364.151,58.875,0.055,432.931,0.406,58.086,0.054,221.731,0.208,487.086,0.457,3.073,0.068,3.34,40.686,0.275,0.271,894.558,0.839,0.196,35549.79,1200.306,16328.756,2328.306,3559.88,12132.543,44.173500000000004,-28.93,3.65,4.38,2.93,16.39,3.48,4.3,1.55,2.58,4.05,2.49,16.38,1.95,2.49,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,1066409711.0,30446778368.0,4456.761,4179.221,1.309,1258.709
1,2012,1.146,-346.813,63.528,0.058,429.56,0.393,59.397,0.054,234.038,0.214,466.622,0.427,3.073,0.068,-0.44,-5.565,0.258,0.26,906.331,0.829,0.187,36802.935,1263.834,16758.316,2387.703,3793.917,12599.165,44.173500000000004,-27.68,3.58,4.61,2.87,16.3,3.6,4.06,1.55,2.61,4.08,2.5,16.38,2.01,2.53,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,1094343029.0,30446778368.0,4621.306,4222.905,1.309,1253.144
1,2013,1.123,-297.2,65.929,0.059,427.34,0.381,56.979,0.051,236.615,0.211,473.454,0.422,3.073,0.068,0.57,7.172,0.254,0.25,963.117,0.858,0.194,38063.251,1329.763,17185.657,2444.682,4030.532,13072.618,44.173500000000004,-23.58,3.57,4.58,2.84,15.41,3.61,4.09,1.55,2.63,4.1,2.5,16.36,2.06,2.57,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,1123045137.0,30446778368.0,4751.044,4230.501,1.309,1260.316
1,2014,1.184,-358.12,69.852,0.061,455.167,0.395,57.121,0.05,246.717,0.214,534.641,0.464,3.073,0.068,8.19,103.183,0.263,0.261,1005.38,0.873,0.194,39426.751,1399.615,17640.824,2501.803,4277.249,13607.259,44.173500000000004,-26.26,3.84,4.68,3.02,14.97,3.7,4.6,1.55,2.66,4.12,2.51,16.32,2.12,2.61,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,1152433617.0,30446778368.0,4930.545,4278.376,1.309,1363.5
1,2015,1.119,-333.37,73.106,0.062,428.573,0.363,54.317,0.046,253.844,0.215,512.896,0.434,3.073,0.068,-2.99,-40.765,0.246,0.253,989.366,0.837,0.184,40749.486,1472.721,18069.397,2556.12,4531.093,14120.155,44.173500000000004,-25.2,3.73,5.09,2.91,14.59,3.74,4.32,1.55,2.69,4.16,2.52,16.28,2.17,2.65,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,1182438803.0,30446778368.0,5024.892,4249.6,1.309,1322.735
1,2016,1.119,-338.433,77.335,0.064,434.484,0.358,47.603,0.039,266.183,0.22,531.115,0.438,3.073,0.068,2.57,33.984,0.247,0.252,1018.286,0.84,0.185,42106.205,1550.056,18503.881,2603.723,4797.276,14651.27,44.173500000000004,-24.94,3.83,5.23,3.03,12.28,3.82,4.44,1.55,2.71,4.21,2.53,16.18,2.22,2.69,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,1213040542.0,30446778368.0,5163.861,4256.957,1.309,1356.719
1,2017,1.113,-358.402,76.797,0.062,439.67,0.354,49.472,0.04,284.093,0.228,534.341,0.43,3.073,0.068,2.04,27.653,0.243,0.255,1025.97,0.825,0.18,43490.577,1626.853,18943.55,2653.195,5081.368,15185.611,44.173500000000004,-25.89,3.85,5.12,3.04,11.7,3.99,4.4,1.55,2.74,4.24,2.54,16.07,2.28,2.73,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,1244222269.0,30446778368.0,5285.288,4247.865,1.309,1384.372
1,2018,1.086,-362.569,79.893,0.063,450.509,0.353,44.458,0.035,288.797,0.226,521.988,0.409,3.073,0.068,0.09,1.273,0.235,0.251,1023.076,0.802,0.173,44876.222,1706.746,19394.06,2697.653,5370.165,15707.598,44.173500000000004,-26.17,3.78,5.1,3.06,10.79,3.87,4.28,1.55,2.76,4.27,2.55,15.94,2.33,2.76,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,1275921014.0,30446778368.0,5417.289,4245.787,1.309,1385.645
1,2019,1.077,-373.726,78.56,0.06,464.561,0.355,44.459,0.034,291.682,0.223,529.216,0.405,3.073,0.068,1.65,22.834,0.285,0.25,1034.752,0.791,0.315,46284.701,1785.305,19858.621,2742.112,5661.848,16236.815,44.173500000000004,-26.53,3.84,4.88,3.19,10.23,3.86,4.33,1.55,2.79,4.3,2.56,15.8,2.38,2.79,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,1308064176.0,30446778368.0,5520.056,4220.019,1.309,1408.479
1,2020,0.99,1.8745,77.025,0.058,446.097,0.333,44.459,0.033,287.016,0.214,471.446,0.352,3.073,0.068,-5.85,-82.435,0.285,0.407,61.3095,4.268,0.315,47610.745,1862.331,20304.718,2786.571,5948.864,16708.261,44.173500000000004,10.79,3.81,4.74,3.19,10.22,3.88,4.26,1.55,2.81,4.31,2.58,15.66,2.43,2.82,1.105,33.9,5.386,28.08,4.442,8.53,1.077,3.46,0.377,1340598111.0,30446778368.0,5162.275,3850.725,1.309,1326.044
2,2001,1.029,0.862,0.603,0.068,0.081,0.026,2.396,0.064,0.015,0.005,3.125,0.999,3.073,0.068,7.2,0.216,0.194,0.118,4.083,1.305,0.246,199.904,11.1555,60.316,54.593,15.382,114.896,44.173500000000004,26.77,0.01,0.215,0.0,0.79,0.0,0.03,1.55,0.02,0.21,0.01,0.62,0.01,0.03,1.105,7.08,2.262,8.19,2.617,3.69,1.179,1.15,0.367,3129701.0,16563844096.0,27.233,8701.516,1.644,3.221
2,2002,1.199,1.308,0.603,0.068,0.084,0.027,2.396,0.064,0.026,0.008,3.638,1.164,3.073,0.068,16.38,0.528,0.215,0.127,5.056,1.617,0.29,203.652,11.1555,60.4,54.593,15.407,118.535,44.173500000000004,34.9,0.01,0.215,0.0,0.79,0.0,0.04,1.55,0.02,0.21,0.01,0.62,0.01,0.03,1.105,7.7,2.463,8.82,2.821,3.64,1.164,1.29,0.413,3126183.0,17408065536.0,29.497,9435.613,1.694,3.748
2,2003,1.357,1.185,0.231,0.074,0.084,0.027,2.396,0.064,0.026,0.008,3.891,1.248,3.073,0.068,12.9,0.484,0.229,0.127,5.417,1.737,0.293,207.884,9.541,60.484,54.593,15.433,122.426,44.173500000000004,28.01,0.02,0.03,0.0,0.79,0.0,0.04,1.55,0.02,0.05,0.01,0.62,0.01,0.03,1.105,8.13,2.607,9.25,2.967,3.68,1.18,1.31,0.42,3118017.0,18465497088.0,33.27,10670.284,1.802,4.232
2,2004,1.322,1.127,0.227,0.073,0.084,0.027,2.396,0.064,0.033,0.011,3.759,1.211,3.073,0.068,-3.03,-0.128,0.21,0.116,5.23,1.684,0.267,211.988,9.768,60.568,54.593,15.466,126.185,44.173500000000004,27.45,0.01,0.03,0.0,0.79,0.0,0.03,1.55,0.02,0.05,0.01,0.62,0.01,0.03,1.105,8.19,2.638,9.31,2.998,3.59,1.156,1.27,0.409,3104893.0,19587880960.0,35.487,11429.23,1.812,4.104
2,2005,1.36,1.523,0.194,0.063,0.073,0.024,2.396,0.064,0.022,0.007,3.91,1.267,3.073,0.068,2.32,0.095,0.202,0.12,5.722,1.854,0.275,216.187,9.963,60.642,54.593,15.488,130.095,44.173500000000004,36.28,0.01,0.02,0.0,0.79,0.0,0.04,1.55,0.02,0.04,0.01,0.62,0.01,0.03,1.105,7.98,2.585,9.1,2.948,3.58,1.16,1.28,0.415,3086810.0,20781076480.0,35.014,11342.989,1.685,4.199
2,2006,1.255,1.574,0.209,0.068,0.073,0.024,2.396,0.064,0.022,0.007,3.54,1.156,3.073,0.068,-8.46,-0.355,0.174,0.117,5.418,1.769,0.245,220.031,10.171,60.715,54.593,15.51,133.634,44.173500000000004,40.96,0.01,0.02,0.0,0.79,0.0,0.03,1.55,0.02,0.04,0.01,0.62,0.01,0.03,1.105,7.88,2.573,9.0,2.938,3.53,1.152,1.22,0.398,3063021.0,22124285952.0,32.967,10763.036,1.49,3.844
2,2007,1.262,1.578,0.348,0.115,0.073,0.024,2.396,0.064,0.033,0.011,3.375,1.112,3.073,0.068,-0.38,-0.015,0.162,0.135,5.406,1.782,0.229,223.859,10.519,60.788,54.593,15.543,137.009,44.173500000000004,41.2,0.01,0.03,0.0,0.79,0.0,0.03,1.55,0.02,0.04,0.01,0.62,0.01,0.03,1.105,7.94,2.617,9.05,2.983,3.4,1.121,1.22,0.402,3033993.0,23574646784.0,28.377,9352.9,1.204,3.829
2,2008,1.423,1.801,0.359,0.12,0.103,0.034,2.396,0.064,0.015,0.005,3.796,1.264,3.073,0.068,11.58,0.443,0.168,0.138,6.073,2.022,0.238,228.132,10.878,60.891,54.593,15.558,140.805,44.173500000000004,42.15,0.01,0.03,0.0,0.79,0.0,0.03,1.55,0.02,0.04,0.01,0.62,0.01,0.03,1.105,7.67,2.554,8.79,2.927,3.23,1.076,1.14,0.38,3002683.0,25476937728.0,30.991,10321.023,1.216,4.272
2,2009,1.431,1.943,0.432,0.145,0.388,0.131,2.396,0.064,0.018,0.006,3.415,1.149,3.073,0.068,-0.43,-0.018,0.161,0.126,6.197,2.084,0.234,232.386,11.31,61.279,54.593,15.576,144.22,44.173500000000004,45.67,0.01,0.04,0.0,0.79,0.0,0.03,1.55,0.02,0.04,0.01,0.62,0.01,0.03,1.105,7.73,2.6,8.85,2.977,3.11,1.046,1.14,0.383,2973044.0,26471389184.0,33.773,11359.718,1.276,4.254
2,2010,1.509,1.634,0.502,0.17,0.429,0.145,2.396,0.064,0.026,0.009,3.492,1.184,3.073,0.068,4.57,0.194,0.161,0.123,6.082,2.063,0.22,236.834,11.812,61.708,54.593,15.602,147.712,44.173500000000004,36.74,0.01,0.04,0.0,0.79,0.0,0.03,1.55,0.02,0.04,0.01,0.62,0.01,0.03,1.105,8.01,2.717,9.13,3.097,3.12,1.058,1.13,0.383,2948029.0,27598268416.0,36.061,12232.12,1.307,4.448
2,2011,1.718,1.282,0.692,0.236,0.535,0.183,2.396,0.064,0.029,0.01,3.774,1.289,3.073,0.068,13.1,0.583,0.177,0.16,6.313,2.156,0.222,241.864,12.505,62.243,54.593,15.631,151.486,44.173500000000004,25.48,0.01,0.05,0.0,0.79,0.0,0.03,1.55,0.02,0.04,0.01,0.62,0.01,0.03,1.105,8.79,3.001,9.63,3.288,3.12,1.065,1.17,0.4,2928601.0,28452651008.0,31.486,10751.088,1.107,5.031
2,2012,1.602,1.323,0.857,0.294,0.627,0.215,2.396,0.064,0.029,0.01,3.155,1.083,3.073,0.068,-7.21,-0.363,0.162,0.152,5.991,2.056,0.208,246.532,13.362,62.869,54.593,15.66,154.641,44.173500000000004,28.35,0.01,0.06,0.0,0.79,0.0,0.03,1.55,0.02,0.04,0.01,0.62,0.01,0.03,1.105,8.4,2.883,9.24,3.171,3.18,1.091,1.18,0.405,2914091.0,28855377920.0,30.81,10572.75,1.068,4.668
2,2013,1.697,1.065,0.769,0.265,0.795,0.274,2.396,0.064,0.033,0.011,3.331,1.147,3.073,0.068,5.57,0.26,0.169,0.128,5.993,2.064,0.206,251.46,14.132,63.664,54.593,15.693,157.971,44.173500000000004,21.62,0.01,0.05,0.01,0.79,0.0,0.03,1.55,0.02,0.04,0.01,0.62,0.01,0.03,1.105,8.6,2.962,9.44,3.251,3.19,1.099,1.15,0.396,2903788.0,29142642688.0,38.665,13315.433,1.327,4.928
2,2014,1.941,0.881,0.677,0.234,1.029,0.355,2.396,0.064,0.059,0.02,3.856,1.331,3.073,0.068,14.05,0.692,0.189,0.165,6.501,2.245,0.219,257.081,14.809,64.693,54.593,15.752,161.827,44.173500000000004,15.67,0.02,0.05,0.01,0.79,0.0,0.03,1.55,0.02,0.04,0.01,0.62,0.01,0.03,1.105,9.08,3.135,9.93,3.429,3.23,1.115,1.17,0.404,2896307.0,29675640832.0,34.06,11759.687,1.148,5.621
